4|8|E a ti, ó torre do rebanho, fortaleza da filha de Sião, a ti virá; sim, a ti virá o primeiro domínio, o reino da filha de Jerusalém. |
4|9|E agora, por que fazes tão grande pranto? Não há em ti rei? Pereceu o teu conselheiro? Apoderou-se de ti a dor, como da que está de parto? |
4|10|Sofre dores, e trabalha, para dar à luz, ó filha de Sião, como a que está de parto, porque agora sairás da cidade, e morarás no campo, e virás até Babilônia; ali, porém, serás livrada; ali te remirá o SENHOR da mão de teus inimigos. |
4|11|Agora se congregaram muitas nações contra ti, que dizem: Seja profanada, e vejam os nossos olhos o seu desejo sobre Sião. |
4|12|Mas não sabem os pensamentos do SENHOR, nem entendem o seu conselho; porque as ajuntou como gavelas numa eira. |
4|13|Levanta-te e trilha, ó filha de Sião; porque eu farei de ferro o teu chifre, e de bronze as tuas unhas; e esmiuçarás a muitos povos, e o seu ganho será consagrado ao SENHOR, e os seus bens ao Senhor de toda a terra. |
5|1|AGORA ajunta-te em tropas, ó filha de tropas; pôr-se-á cerco contra nós; ferirão com a vara na face ao juiz de Israel. |
5|2|E tu, Belém Efrata, posto que pequena entre os milhares de Judá, de ti me sairá o que governará em Israel, e cujas saídas são desde os tempos antigos, desde os dias da eternidade. |
5|3|Portanto os entregará até ao tempo em que a que está de parto tiver dado à luz; então o restante de seus irmãos voltará aos filhos de Israel. |
5|4|E ele permanecerá, e apascentará ao povo na força do SENHOR, na excelência do nome do SENHOR seu Deus; e eles permanecerão, porque agora será engrandecido até aos fins da terra. |
5|5|E este será a nossa paz; quando a Assíria vier à nossa terra, e quando pisar em nossos palácios, levantaremos contra ela sete pastores e oito príncipes dentre os homens. |
5|6|Esses consumirão a terra da Assíria à espada, e a terra de Ninrode nas suas entradas. Assim nos livrará da Assíria, quando vier à nossa terra, e quando calcar os nossos termos. |
5|7|E o remanescente de Jacó estará no meio de muitos povos, como orvalho da parte do SENHOR, como chuvisco sobre a erva, que não espera pelo homem, nem aguarda a filhos de homens. |
5|8|E o restante de Jacó estará entre os gentios, no meio de muitos povos, como um leão entre os animais do bosque, como um leãozinho entre os rebanhos de ovelhas, o qual, quando passar, pisará e despedaçará, sem que haja quem as livre. |
5|9|A tua mão se exaltará sobre os teus adversários; e todos os teus inimigos serão exterminados. |
5|10|E sucederá naquele dia, diz o SENHOR, que eu exterminarei do meio de ti os teus cavalos, e destruirei os teus carros. |
5|11|E destruirei as cidades da tua terra, e derrubarei todas as tuas fortalezas; |
5|12|E exterminarei as feitiçarias da tua mão; e não terás adivinhadores; |
5|13|E destruirei do meio de ti as tuas imagens de escultura e as tuas estátuas; e tu não te inclinarás mais diante da obra das tuas mãos. |
5|14|E arrancarei os teus bosques do meio de ti; e destruirei as tuas cidades. |
5|15|E com ira e com furor farei vingança sobre os gentios que não ouvem. |
6|1|OUVI agora o que diz o SENHOR: Levanta-te, contende com os montes, e ouçam os outeiros a tua voz. |
6|2|Ouvi, montes, a demanda do SENHOR, e vós, fortes fundamentos da terra; porque o SENHOR tem uma demanda com o seu povo, e com Israel entrará em juízo. |
6|3|Ó povo meu; que te tenho feito? E com que te enfadei? Testifica contra mim. |
6|4|Pois te fiz subir da terra do Egito, e da casa da servidão te remi; e enviei adiante de ti a Moisés, Arão e Miriã. |
6|5|Povo meu, lembra-te agora do que consultou Balaque, rei de Moabe, e o que lhe respondeu Balaão, filho de Beor, e do que aconteceu desde Sitim até Gilgal, para que conheças as justiças do SENHOR. |
6|6|Com que me apresentarei ao SENHOR, e me inclinarei diante do Deus altíssimo? Apresentar-me-ei diante dele com holocaustos, com bezerros de um ano? |
6|7|Agradar-se-á o SENHOR de milhares de carneiros, ou de dez mil ribeiros de azeite? Darei o meu primogênito pela minha transgressão, o fruto do meu ventre pelo pecado da minha alma? |
6|8|Ele te declarou, ó homem, o que é bom; e que é o que o SENHOR pede de ti, senão que pratiques a justiça, e ames a benignidade, e andes humildemente com o teu Deus? |
6|9|A voz do SENHOR clama à cidade e o que é sábio verá o teu nome. Ouvi a vara, e quem a ordenou. |
6|10|Ainda há na casa do ímpio tesouros da impiedade, e medida escassa, que é detestável? |
6|11|Seria eu limpo com balanças falsas, e com uma bolsa de pesos enganosos? |
6|12|Porque os seus ricos estão cheios de violência, e os seus habitantes falam mentiras e a sua língua é enganosa na sua boca. |
6|13|Assim eu também te enfraquecerei, ferindo-te e assolando-te por causa dos teus pecados. |
6|14|Tu comerás, mas não te fartarás e a tua humilhação estará no meio de ti; removerás os teus bens mas não livrarás; e aquilo que livrares, eu o entregarei à espada. |
6|15|Tu semearás, mas não segarás; pisarás a azeitona, mas não te ungirás com azeite; e pisarás o mosto, mas não beberás vinho. |
6|16|Porque se observam os estatutos de Onri, e toda a obra da casa de Acabe, e andais nos conselhos deles; para que eu te faça uma desolação, e dos seus habitantes um assobio; assim trareis sobre vós o opróbrio do meu povo. |
7|1|AI de mim! porque estou feito como as colheitas de frutas do verão, como os rabiscos da vindima; não há cacho de uvas para comer, nem figos temporãos que a minha alma deseja. |
7|2|Já pereceu da terra o homem piedoso, e não há entre os homens um que seja justo; todos armam ciladas para sangue; cada um caça a seu irmão com a rede, |
7|3|As suas mãos fazem diligentemente o mal; assim demanda o príncipe, e o juiz julga pela recompensa, e o grande fala da corrupção da sua alma, e assim todos eles tecem o mal. |
7|4|O melhor deles é como um espinho; o mais reto é pior do que a sebe de espinhos; veio o dia dos teus vigias, veio o dia da tua punição; agora será a sua confusão. |
7|5|Não creiais no amigo, nem confieis no vosso guia; daquela que repousa no teu seio, guarda as portas da tua boca. |
7|6|Porque o filho despreza ao pai, a filha se levanta contra sua mãe, a nora contra sua sogra, os inimigos do homem são os da sua própria casa. |
7|7|Eu, porém, olharei para o SENHOR; esperarei no Deus da minha salvação; o meu Deus me ouvirá. |
7|8|Ó inimiga minha, não te alegres a meu respeito; ainda que eu tenha caído, levantar-me-ei; se morar nas trevas, o SENHOR será a minha luz. |
7|9|Sofrerei a ira do SENHOR, porque pequei contra ele, até que julgue a minha causa, e execute o meu direito; ele me tirará para a luz, e eu verei a sua justiça. |
7|10|E a minha inimiga verá isso, e cobri-la-á a vergonha, que me diz: Onde está o SENHOR teu Deus? Os meus olhos a contemplarão; agora será ela pisada como a lama das ruas. |
7|11|No dia em que reedificar os teus muros, nesse dia estará longe e dilatado o estatuto. |
7|12|Naquele dia virá a ti, desde a Assíria e das cidades fortificadas, e das cidades fortificadas até ao rio, e do mar até ao mar, e da montanha até à montanha. |
7|13|Mas esta terra será posta em desolação, por causa dos seus moradores, por causa do fruto das suas obras. |
7|14|Apascenta o teu povo com a tua vara, o rebanho da tua herança, que habita a sós, no bosque, no meio do Carmelo; apascentem-se em Basã e Gileade, como nos dias do passado. |
7|15|Eu lhes mostrarei maravilhas, como nos dias da tua saída da terra do Egito. |
7|16|As nações o verão, e envergonhar-se-ão, por causa de todo o seu poder; porão a mão sobre a boca, e os seus ouvidos ficarão surdos. |
7|17|Lamberão o pó como serpente, como vermes da terra, tremendo, sairão dos seus esconderijos; com pavor virão ao SENHOR nosso Deus, e terão medo de ti. |
7|18|Quem é Deus semelhante a ti, que perdoa a iniqüidade, e que passa por cima da rebelião do restante da sua herança? Ele não retém a sua ira para sempre, porque tem prazer na sua benignidade. |
7|19|Tornará a apiedar-se de nós; sujeitará as nossas iniqüidades, e tu lançarás todos os seus pecados nas profundezas do mar. |
7|20|Darás a Jacó a fidelidade, e a Abraão a benignidade, que juraste a nossos pais desde os dias antigos. |
